episode,alice_start,alice_end,alice_goal,bob_start,bob_end,bob_goal,performance,scenario,env_change_rate
985,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
985,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
986,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
986,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
986,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
987,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
987,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
987,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
988,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
988,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
988,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
989,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
989,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
989,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
990,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
990,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
990,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
991,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
991,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
991,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
992,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
992,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
992,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
993,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
993,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
993,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
994,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
994,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
994,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
995,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
995,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
995,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
996,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
996,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
996,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
997,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
997,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
997,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
998,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
998,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
998,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
999,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
999,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
999,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1000,"(1, 0)","(1, 6)","(1, 7)","(1, 7)","(1, 1)","(1, 0)",0.8571428571428572,Asymmetrical_Two_Slot_Corridor,0
1000,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1000,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1001,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1001,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1001,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1002,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1002,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1002,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1003,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1003,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1003,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1004,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1004,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1004,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1005,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1005,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1005,"(1, 0)","(1, 6)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",0.9285714285714286,Asymmetrical_Two_Slot_Corridor,0
1006,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1006,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1006,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1007,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1007,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1007,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1008,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1008,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1008,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1009,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1009,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1009,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1010,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1010,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1010,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1011,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1011,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1011,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1012,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1012,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1012,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1013,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 1)","(1, 0)",0.9285714285714286,Asymmetrical_Two_Slot_Corridor,0
1013,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1013,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1014,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1014,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1014,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1015,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1015,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1015,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1016,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1016,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1016,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1017,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1017,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1017,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1018,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1018,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1018,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1019,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1019,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1019,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1020,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1020,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1020,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1021,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1021,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1021,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1022,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1022,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1022,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1023,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1023,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1023,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1024,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1024,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1024,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1025,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1025,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1025,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1026,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1026,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1026,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1027,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1027,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1027,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1028,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1028,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1028,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1029,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1029,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1029,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1030,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1030,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1030,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1031,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1031,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1031,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1032,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1032,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1032,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1033,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1033,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1033,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1034,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1034,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1034,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1035,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1035,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1035,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1036,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1036,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1036,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1037,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1037,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1037,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1038,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1038,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1038,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1039,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1039,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1039,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1040,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1040,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1040,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1041,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1041,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1041,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1042,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1042,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1042,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1043,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1043,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1043,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1044,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1044,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1044,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1045,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1045,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1045,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1046,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1046,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1046,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1047,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1047,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1047,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1048,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1048,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1048,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1049,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1049,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1049,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1050,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1050,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1050,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1051,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
1051,"(1, 0)","(1, 7)","(1, 7)","(1, 7)","(1, 0)","(1, 0)",1,Asymmetrical_Two_Slot_Corridor,0
